lodcolumn,gene_id,gene_symbol,gene_chr,gene_start,gene_middle,gene_end,qtl_chr,qtl_pos,qtl_mkr,qtl_lod,cis,,,,,,,,
ENSMUSP00000022821,ENSMUSG00000022210,Dhrs4,14,55.478758,55.484548,55.490338,15,76.505317,backupUNC150389628,6.069956578,FALSE,,,,,,,,
ENSMUSP00000052020,ENSMUSG00000025278,Flnb,14,7.817957,7.884772,7.951588,3,34.733793,UNC5018586,6.069283891,FALSE,,,,,,,,
ENSMUSP00000042186,ENSMUSG00000032849,Abcc4,14,118.482692,118.594456,118.706219,11,66.626037,UNC19827327,6.068994842,FALSE,,,,,,,,
ENSMUSP00000107869,ENSMUSG00000015968,Cacna1d,14,30.039949,30.265552,30.491156,11,96.577868,UNC20194927,6.067242763,FALSE,,,,,,,,
ENSMUSP00000138134,ENSMUSG00000021917,Spcs1,14,30.999826,31.000749,31.001672,4,95.784712,UNC7780349,6.066469362,FALSE,,,,,,,,
ENSMUSP00000000985,ENSMUSG00000000959,Oxa1l,14,54.360841,54.365255,54.369669,11,17.954242,UNC19181240,6.066452643,FALSE,,,,,,,,
ENSMUSP00000098398,ENSMUSG00000021820,Camk2g,14,20.734875,20.764482,20.794088,X,11.244802,backupUNC200310334,6.066184282,FALSE,,,,,,,,
ENSMUSP00000022834,ENSMUSG00000022225,Cma1,14,55.941453,55.943057,55.944661,2,156.703894,JAX00102049,6.06489922,FALSE,,,,,,,,
ENSMUSP00000022496,ENSMUSG00000021929,Kpna3,14,61.365186,61.402566,61.439947,10,82.815812,UNC18317300,6.06388101,FALSE,,,,,,,,
ENSMUSP00000017629,ENSMUSG00000017485,Top2b,14,16.365179,16.397983,16.430787,1,31.663025,UNC381552,6.063721011,FALSE,,,,,,,,
ENSMUSP00000002400,ENSMUSG00000002329,Mdp1,14,55.657879,55.659194,55.660508,16,42.296667,UNC26708319,6.062624238,FALSE,,,,,,,,
ENSMUSP00000087494,ENSMUSG00000021798,Ldb3,14,34.526699,34.55769,34.588681,3,9.491645,JAX00514706,6.061994058,FALSE,,,,,,,,
ENSMUSP00000093741,ENSMUSG00000071540,3425401B19Rik,14,32.659119,32.672196,32.685272,19,61.086119,UNC30604405,6.061847675,FALSE,,,,,,,,
ENSMUSP00000022803,ENSMUSG00000022193,Psmb5,14,54.61412,54.616058,54.617995,1,178.673053,JAX00277792,6.060066234,FALSE,,,,,,,,
ENSMUSP00000042875,ENSMUSG00000040760,Appl1,14,26.918988,26.94511,26.971232,6,93.581016,UNC11610983,6.059936134,FALSE,,,,,,,,
ENSMUSP00000117229,ENSMUSG00000092232,Gm20521,14,54.883441,54.890789,54.898137,12,116.841962,UNC21982912,6.059916562,FALSE,,,,,,,,
ENSMUSP00000002403,ENSMUSG00000002332,Dhrs1,14,55.73902,55.742355,55.74569,X,140.539364,UNC31390186,6.058448613,FALSE,,,,,,,,
ENSMUSP00000044554,ENSMUSG00000037712,Fermt2,14,45.458792,45.494455,45.530118,2,128.057988,JAX00502794,6.057887779,FALSE,,,,,,,,
ENSMUSP00000022590,ENSMUSG00000022013,Dnajc15,14,77.826217,77.850567,77.874917,11,64.68015,UNC19798339,6.057323019,FALSE,,,,,,,,
ENSMUSP00000036924,ENSMUSG00000033712,Ccar2,14,70.138177,70.145994,70.153811,19,18.750701,UNC29997895,6.056241779,FALSE,,,,,,,,
ENSMUSP00000022576,ENSMUSG00000021999,Cpb2,14,75.242287,75.262919,75.283551,19,3.286882,JAX00468921,6.056059883,FALSE,,,,,,,,
ENSMUSP00000022340,ENSMUSG00000021806,Nid2,14,19.751257,19.781522,19.811787,13,98.957443,UNC23193931,6.054747436,FALSE,,,,,,,,
ENSMUSP00000138134,ENSMUSG00000021917,Spcs1,14,30.999826,31.000749,31.001672,11,104.479173,UNC20294764,6.054455961,FALSE,,,,,,,,
ENSMUSP00000087494,ENSMUSG00000021798,Ldb3,14,34.526699,34.55769,34.588681,7,6.677334,UNC12400258,6.051885853,FALSE,,,,,,,,
ENSMUSP00000046199,ENSMUSG00000042286,Stab1,14,31.139013,31.153827,31.168641,14,32.871689,UNC23811717,6.050483015,TRUE,,,,,,,,
ENSMUSP00000112576,ENSMUSG00000035296,Sgcg,14,61.221059,61.239774,61.25849,5,136.750467,JAX00598697,6.050319536,FALSE,,,,,,,,
ENSMUSP00000000985,ENSMUSG00000000959,Oxa1l,14,54.360841,54.365255,54.369669,7,144.433458,UNC14043761,6.049658153,FALSE,,,,,,,,
ENSMUSP00000022391,ENSMUSG00000021843,Ktn1,14,47.663756,47.70016,47.736563,5,22.057076,JAX00575863,6.049202775,FALSE,,,,,,,,
ENSMUSP00000026624,ENSMUSG00000025544,Tm9sf2,14,122.107038,122.133321,122.159604,5,142.674524,UNC10336402,6.048841308,FALSE,,,,,,,,
ENSMUSP00000121201,ENSMUSG00000021998,Lcp1,14,75.131101,75.180972,75.230842,8,114.601265,UNC15544090,6.048802146,FALSE,,,,,,,,
ENSMUSP00000119275,ENSMUSG00000050335,Lgals3,14,47.367751,47.376956,47.38616,19,40.241143,UNC30308455,6.046962632,FALSE,,,,,,,,
ENSMUSP00000038716,ENSMUSG00000063895,Nupl1,14,60.219204,60.235356,60.251507,19,40.349996,UNC30310225,6.046400943,FALSE,,,,,,,,
ENSMUSP00000022293,ENSMUSG00000021771,Vdac2,14,21.831269,21.838574,21.845879,19,11.923268,UNC29902290,6.046136681,FALSE,,,,,,,,
ENSMUSP00000022380,ENSMUSG00000021832,Psmc6,14,45.329824,45.339448,45.349071,19,44.736741,UNC30375331,6.041372031,FALSE,,,,,,,,
ENSMUSP00000022496,ENSMUSG00000021929,Kpna3,14,61.365186,61.402566,61.439947,1,44.122232,UNC563452,6.041215444,FALSE,,,,,,,,
ENSMUSP00000026625,ENSMUSG00000025545,Clybl,14,122.181694,122.291963,122.402232,1,33.794732,UNC408340,6.039822852,FALSE,,,,,,,,
ENSMUSP00000036924,ENSMUSG00000033712,Ccar2,14,70.138177,70.145994,70.153811,16,18.647462,JAX00415081,6.039712455,FALSE,,,,,,,,
ENSMUSP00000079127,ENSMUSG00000072714,Rpl21-ps4,14,11.227552,11.227772,11.227992,8,46.644183,UNC14660567,6.039529516,FALSE,,,,,,,,
ENSMUSP00000044554,ENSMUSG00000037712,Fermt2,14,45.458792,45.494455,45.530118,X,85.564575,UNC31044488,6.039474065,FALSE,,,,,,,,
ENSMUSP00000038763,ENSMUSG00000041650,Pcca,14,122.534324,122.712712,122.8911,5,146.662339,UNC10384336,6.038696476,FALSE,,,,,,,,
ENSMUSP00000006703,ENSMUSG00000021922,Itih4,14,30.886476,30.894228,30.901981,8,65.057412,UNC14905748,6.037845783,FALSE,,,,,,,,
ENSMUSP00000069840,ENSMUSG00000021993,Mipep,14,60.784566,60.844088,60.90361,12,110.16583,JAX00345858,6.035715849,FALSE,,,,,,,,
ENSMUSP00000022600,ENSMUSG00000022022,Mtrf1,14,79.397772,79.410711,79.42365,13,109.335607,JAX00048935,6.035478547,FALSE,,,,,,,,
ENSMUSP00000107869,ENSMUSG00000015968,Cacna1d,14,30.039949,30.265552,30.491156,10,95.691184,UNC18488091,6.033160504,FALSE,,,,,,,,
ENSMUSP00000022553,ENSMUSG00000021981,Cab39l,14,59.440981,59.494942,59.548903,8,6.401458,backupUNC080025068,6.032046866,FALSE,,,,,,,,
ENSMUSP00000048925,ENSMUSG00000058997,Vwa8,14,78.849178,79.025744,79.20231,5,113.162453,UNC9937121,6.0320342,FALSE,,,,,,,,
ENSMUSP00000022616,ENSMUSG00000022037,Clu,14,65.968483,65.975016,65.981548,8,45.795927,UNC14649326,6.031688449,FALSE,,,,,,,,
ENSMUSP00000120918,ENSMUSG00000037712,Fermt2,14,45.458792,45.494455,45.530118,10,81.263859,UNC18306791,6.029958608,FALSE,,,,,,,,
ENSMUSP00000114922,ENSMUSG00000021884,Hacl1,14,31.552905,31.597096,31.641286,16,82.035595,JAX00426115,6.029778887,FALSE,,,,,,,,
ENSMUSP00000022380,ENSMUSG00000021832,Psmc6,14,45.329824,45.339448,45.349071,6,42.422779,UNC10954454,6.029071784,FALSE,,,,,,,,
ENSMUSP00000022462,ENSMUSG00000021906,Oxnad1,14,32.085374,32.094288,32.103202,17,50.121663,UNC27985326,6.028819451,FALSE,,,,,,,,
ENSMUSP00000042875,ENSMUSG00000040760,Appl1,14,26.918988,26.94511,26.971232,16,17.26596,UNC26404746,6.027324082,FALSE,,,,,,,,
ENSMUSP00000022616,ENSMUSG00000022037,Clu,14,65.968483,65.975016,65.981548,11,5.824942,UNC19009169,6.026811616,FALSE,,,,,,,,
ENSMUSP00000026624,ENSMUSG00000025544,Tm9sf2,14,122.107038,122.133321,122.159604,4,154.496168,UNC8513499,6.025775347,FALSE,,,,,,,,
ENSMUSP00000125155,ENSMUSG00000006289,Osgep,14,50.906478,50.915686,50.924893,16,50.999573,UNC26812934,6.02198339,FALSE,,,,,,,,
ENSMUSP00000046212,ENSMUSG00000041028,Ghitm,14,37.120444,37.127883,37.135322,13,20.11646,UNC22225524,6.019308405,FALSE,,,,,,,,
ENSMUSP00000059666,ENSMUSG00000043702,Pde12,14,26.659958,26.66492,26.669883,15,6.760499,UNC24980749,6.014474102,FALSE,,,,,,,,
ENSMUSP00000119330,ENSMUSG00000021773,Comtd1,14,21.845861,21.847419,21.848977,13,63.563118,UNC22745395,6.013904207,FALSE,,,,,,,,
ENSMUSP00000025940,ENSMUSG00000071347,C1qtnf9,14,60.768134,60.774502,60.780869,17,82.858277,UNC28475654,6.012314025,FALSE,,,,,,,,
ENSMUSP00000100021,ENSMUSG00000021870,Slmap,14,26.413168,26.47405,26.534931,18,87.648029,JAX00468431,6.011921899,FALSE,,,,,,,,
ENSMUSP00000022734,ENSMUSG00000022136,Dnajc3,14,118.937932,118.959817,118.981702,13,102.636323,UNC23244161,6.011310212,FALSE,,,,,,,,
ENSMUSP00000113014,ENSMUSG00000022214,Dcaf11,14,55.560006,55.565036,55.570065,11,4.807323,UNC19000036,6.011084927,FALSE,,,,,,,,
ENSMUSP00000038716,ENSMUSG00000063895,Nupl1,14,60.219204,60.235356,60.251507,4,55.661269,UNC7292516,6.01070981,FALSE,,,,,,,,
ENSMUSP00000079127,ENSMUSG00000072714,Rpl21-ps4,14,11.227552,11.227772,11.227992,1,97.371418,JAX00260168,6.010705419,FALSE,,,,,,,,
ENSMUSP00000079127,ENSMUSG00000072714,Rpl21-ps4,14,11.227552,11.227772,11.227992,16,65.010318,UNC26993038,6.007389682,FALSE,,,,,,,,
ENSMUSP00000098398,ENSMUSG00000021820,Camk2g,14,20.734875,20.764482,20.794088,6,58.734315,UNC11168792,6.006926064,FALSE,,,,,,,,
ENSMUSP00000006703,ENSMUSG00000021922,Itih4,14,30.886476,30.894228,30.901981,4,53.246914,UNC7261572,6.006603838,FALSE,,,,,,,,
ENSMUSP00000078746,ENSMUSG00000063410,Stk24,14,121.286343,121.332838,121.379334,6,136.838386,JAX00627712,6.006297691,FALSE,,,,,,,,
ENSMUSP00000014640,ENSMUSG00000014496,Ankrd28,14,31.700015,31.765215,31.830415,12,100.543418,UNC21747969,6.004694907,FALSE,,,,,,,,
ENSMUSP00000022639,ENSMUSG00000022055,Nefl,14,68.083863,68.086479,68.089095,4,131.441768,UNC8234990,6.002940332,FALSE,,,,,,,,
ENSMUSP00000022497,ENSMUSG00000021930,Spryd7,14,61.531993,61.54444,61.556886,10,127.670022,UNC18962242,6.00156241,FALSE,,,,,,,,
ENSMUSP00000093741,ENSMUSG00000071540,3425401B19Rik,14,32.659119,32.672196,32.685272,12,96.881305,UNC21694493,6.000681925,FALSE,,,,,,,,
ENSMUSP00000080538,ENSMUSG00000040752,Myh6,14,54.941921,54.954424,54.966927,3,146.809151,UNC6481537,10.04957855,FALSE,,,,,,,,
ENSMUSP00000115615,ENSMUSG00000040752,Myh6,14,54.941921,54.954424,54.966927,3,147.295992,UNC6488545,8.936782884,FALSE,,,,,,,,
ENSMUSP00000039537,ENSMUSG00000033405,Nudt15,14,73.519864,73.534053,73.548242,13,64.897416,UNC22762880,8.644785753,FALSE,,,,,,,,
ENSMUSP00000124258,ENSMUSG00000054509,Parp4,14,56.575619,56.617706,56.659794,3,17.886724,UNC4791745,8.346507253,FALSE,,,,,,,,
ENSMUSP00000124258,ENSMUSG00000054509,Parp4,14,56.575619,56.617706,56.659794,2,151.92518,UNC4237182,8.288475027,FALSE,,,,,,,,
ENSMUSP00000022597,ENSMUSG00000022020,Naa16,14,79.334204,79.362491,79.390778,8,17.033701,CEBJAX00159275,8.245835398,FALSE,,,,,,,,
ENSMUSP00000022345,ENSMUSG00000021811,Dnajc9,14,20.384638,20.386774,20.38891,12,30.248215,UNC20818326,8.146686855,FALSE,,,,,,,,
ENSMUSP00000125434,ENSMUSG00000061244,Exoc5,14,49.012146,49.0394,49.066653,15,12.927556,UNC25059989,7.998511822,FALSE,,,,,,,,
ENSMUSP00000048925,ENSMUSG00000058997,Vwa8,14,78.849178,79.025744,79.20231,17,60.590118,UNC28131597,7.934884829,FALSE,,,,,,,,
ENSMUSP00000115615,ENSMUSG00000040752,Myh6,14,54.941921,54.954424,54.966927,12,102.996633,backupUNC120219860,7.89282075,FALSE,,,,,,,,
ENSMUSP00000087773,ENSMUSG00000040640,Erc2,14,27.622442,28.05049,28.478537,8,86.017501,JAX00164358,7.742411084,FALSE,,,,,,,,
ENSMUSP00000022682,ENSMUSG00000022091,Sorbs3,14,70.180468,70.194052,70.207637,8,86.098315,JAX00164365,7.738620996,FALSE,,,,,,,,
ENSMUSP00000107448,ENSMUSG00000062014,Gmfb,14,46.808149,46.815196,46.822242,12,101.741189,UNC21758880,7.669638734,FALSE,,,,,,,,
ENSMUSP00000022629,ENSMUSG00000022048,Dpysl2,14,66.802864,66.835776,66.868688,7,129.847638,JAX00655818,7.60372117,FALSE,,,,,,,,
ENSMUSP00000052020,ENSMUSG00000025278,Flnb,14,7.817957,7.884772,7.951588,2,19.665417,UNC2678451,7.589485811,FALSE,,,,,,,,
ENSMUSP00000119275,ENSMUSG00000050335,Lgals3,14,47.367751,47.376956,47.38616,2,116.252998,UNC3805234,7.567952312,FALSE,,,,,,,,
ENSMUSP00000022293,ENSMUSG00000021771,Vdac2,14,21.831269,21.838574,21.845879,13,101.019401,UNC23224121,7.564213105,FALSE,,,,,,,,
ENSMUSP00000079967,ENSMUSG00000062093,Gm10110,14,89.896223,89.897344,89.898466,1,65.460148,UNC821103,7.518765745,FALSE,,,,,,,,
ENSMUSP00000038716,ENSMUSG00000063895,Nupl1,14,60.219204,60.235356,60.251507,1,21.261747,UNC246230,7.467427036,FALSE,,,,,,,,
ENSMUSP00000036924,ENSMUSG00000033712,Ccar2,14,70.138177,70.145994,70.153811,5,32.207185,JAX00578021,7.417231346,FALSE,,,,,,,,
ENSMUSP00000022369,ENSMUSG00000021823,Vcl,14,20.929433,20.981553,21.033673,12,110.182587,UNC21877922,7.396275022,FALSE,,,,,,,,
ENSMUSP00000080538,ENSMUSG00000040752,Myh6,14,54.941921,54.954424,54.966927,5,130.048827,UNC10165272,7.38501996,FALSE,,,,,,,,
ENSMUSP00000079967,ENSMUSG00000062093,Gm10110,14,89.896223,89.897344,89.898466,7,116.524578,UNC13682216,7.300658963,FALSE,,,,,,,,
ENSMUSP00000138396,ENSMUSG00000097148,Gm3839,14,11.280735,11.31873,11.356726,3,110.868682,JAX00111744,7.286669624,FALSE,,,,,,,,
ENSMUSP00000022521,ENSMUSG00000021948,Prkcd,14,30.595356,30.610783,30.62621,1,169.344107,UNC2167386,7.271615467,FALSE,,,,,,,,
ENSMUSP00000022369,ENSMUSG00000021823,Vcl,14,20.929433,20.981553,21.033673,11,110.019586,UNC20367657,7.270267995,FALSE,,,,,,,,
ENSMUSP00000093741,ENSMUSG00000071540,3425401B19Rik,14,32.659119,32.672196,32.685272,7,118.929376,UNC13719930,7.266569817,FALSE,,,,,,,,
ENSMUSP00000014640,ENSMUSG00000014496,Ankrd28,14,31.700015,31.765215,31.830415,1,71.630166,UNC904980,7.24445829,FALSE,,,,,,,,
ENSMUSP00000124258,ENSMUSG00000054509,Parp4,14,56.575619,56.617706,56.659794,15,87.202308,UNC26045074,7.190970276,FALSE,,,,,,,,
ENSMUSP00000022682,ENSMUSG00000022091,Sorbs3,14,70.180468,70.194052,70.207637,4,149.904727,UNC8441220,7.180079998,FALSE,,,,,,,,
ENSMUSP00000022322,ENSMUSG00000021794,Glud1,14,34.310727,34.327936,34.345144,7,142.563053,UNC14023639,7.176953949,FALSE,,,,,,,,
ENSMUSP00000078746,ENSMUSG00000063410,Stk24,14,121.286343,121.332838,121.379334,10,89.600664,UNC18400728,7.169394069,FALSE,,,,,,,,
ENSMUSP00000119275,ENSMUSG00000050335,Lgals3,14,47.367751,47.376956,47.38616,17,88.676045,UNC28560065,7.160413911,FALSE,,,,,,,,
ENSMUSP00000115615,ENSMUSG00000040752,Myh6,14,54.941921,54.954424,54.966927,5,130.300758,UNC10168352,7.156121686,FALSE,,,,,,,,
ENSMUSP00000022322,ENSMUSG00000021794,Glud1,14,34.310727,34.327936,34.345144,14,39.228308,UNC23904037,7.074256474,FALSE,,,,,,,,
ENSMUSP00000098398,ENSMUSG00000021820,Camk2g,14,20.734875,20.764482,20.794088,10,117.5928,UNC18808920,7.018491156,FALSE,,,,,,,,
ENSMUSP00000022345,ENSMUSG00000021811,Dnajc9,14,20.384638,20.386774,20.38891,5,130.048827,UNC10165272,7.007641127,FALSE,,,,,,,,
ENSMUSP00000039537,ENSMUSG00000033405,Nudt15,14,73.519864,73.534053,73.548242,10,21.246553,JAX00284650,6.990284791,FALSE,,,,,,,,
ENSMUSP00000053176,ENSMUSG00000039376,Synpo2l,14,20.658946,20.66365,20.668354,10,22.822476,JAX00015772,6.982271688,FALSE,,,,,,,,
ENSMUSP00000087773,ENSMUSG00000040640,Erc2,14,27.622442,28.05049,28.478537,9,116.360379,UNC17203935,6.980903779,FALSE,,,,,,,,
ENSMUSP00000125977,ENSMUSG00000025290,Rps24,14,24.490681,24.493414,24.496146,5,137.005578,UNC10262562,6.953251995,FALSE,,,,,,,,
ENSMUSP00000080538,ENSMUSG00000040752,Myh6,14,54.941921,54.954424,54.966927,12,99.844286,JAX00343146,6.951230262,FALSE,,,,,,,,
ENSMUSP00000036555,ENSMUSG00000002319,Ipo4,14,55.6254,55.631648,55.637895,11,50.978635,UNC19608262,6.949412756,FALSE,,,,,,,,
ENSMUSP00000079967,ENSMUSG00000062093,Gm10110,14,89.896223,89.897344,89.898466,3,54.954997,UNC5303391,6.943766012,FALSE,,,,,,,,
ENSMUSP00000107448,ENSMUSG00000062014,Gmfb,14,46.808149,46.815196,46.822242,3,21.315548,UNC4840550,6.932011168,FALSE,,,,,,,,
ENSMUSP00000036924,ENSMUSG00000033712,Ccar2,14,70.138177,70.145994,70.153811,12,71.456526,UNC21368651,6.924332135,FALSE,,,,,,,,
ENSMUSP00000093741,ENSMUSG00000071540,3425401B19Rik,14,32.659119,32.672196,32.685272,1,126.821243,UNC1627179,6.916676783,FALSE,,,,,,,,
ENSMUSP00000022538,ENSMUSG00000021967,Mrp63,14,57.826239,57.827492,57.828745,9,120.315668,UNC17261955,6.912632366,FALSE,,,,,,,,
ENSMUSP00000017629,ENSMUSG00000017485,Top2b,14,16.365179,16.397983,16.430787,5,121.584514,UNC10046654,6.898636221,FALSE,,,,,,,,
ENSMUSP00000138396,ENSMUSG00000097148,Gm3839,14,11.280735,11.31873,11.356726,X,87.327793,UNC31060536,6.867428421,FALSE,,,,,,,,
ENSMUSP00000052942,ENSMUSG00000022024,Sugt1,14,79.587691,79.608723,79.629755,9,102.951665,UNC17017273,6.842388515,FALSE,,,,,,,,
ENSMUSP00000039537,ENSMUSG00000033405,Nudt15,14,73.519864,73.534053,73.548242,2,162.242909,UNC4369965,6.819940265,FALSE,,,,,,,,
ENSMUSP00000004673,ENSMUSG00000004558,Ndrg2,14,51.905271,51.90938,51.913488,10,76.058807,UNC18254509,6.802511658,FALSE,,,,,,,,
ENSMUSP00000125977,ENSMUSG00000025290,Rps24,14,24.490681,24.493414,24.496146,13,105.108562,UNC23278639,6.791480466,FALSE,,,,,,,,
ENSMUSP00000002289,ENSMUSG00000022111,Uchl3,14,101.653967,101.675046,101.696124,4,153.565531,UNC8498402,6.791420058,FALSE,,,,,,,,
ENSMUSP00000112576,ENSMUSG00000035296,Sgcg,14,61.221059,61.239774,61.25849,7,122.596519,UNC13759384,6.774447357,FALSE,,,,,,,,
ENSMUSP00000026313,ENSMUSG00000025277,Abhd6,14,8.002902,8.029728,8.056555,4,48.403783,UNC7201827,6.773576075,FALSE,,,,,,,,
ENSMUSP00000125697,ENSMUSG00000043004,Gng2,14,19.872559,19.925093,19.977627,11,95.195689,JAX00318899,6.769181626,FALSE,,,,,,,,
ENSMUSP00000022694,ENSMUSG00000022099,Dmtn,14,70.602184,70.619116,70.636048,7,70.506464,UNC13081151,6.731530582,FALSE,,,,,,,,
ENSMUSP00000087773,ENSMUSG00000040640,Erc2,14,27.622442,28.05049,28.478537,14,46.427294,UNC23949891,6.730117677,FALSE,,,,,,,,
ENSMUSP00000017629,ENSMUSG00000017485,Top2b,14,16.365179,16.397983,16.430787,X,12.326388,backupUNC200316908,6.72269125,FALSE,,,,,,,,
ENSMUSP00000022521,ENSMUSG00000021948,Prkcd,14,30.595356,30.610783,30.62621,17,80.494646,UNC28440236,6.698650516,FALSE,,,,,,,,
ENSMUSP00000036555,ENSMUSG00000002319,Ipo4,14,55.6254,55.631648,55.637895,19,28.386209,UNC30155232,6.695907871,FALSE,,,,,,,,
ENSMUSP00000022497,ENSMUSG00000021930,Spryd7,14,61.531993,61.54444,61.556886,2,160.093071,UNC4341194,6.691309544,FALSE,,,,,,,,
ENSMUSP00000107448,ENSMUSG00000062014,Gmfb,14,46.808149,46.815196,46.822242,13,70.174129,UNC22807099,6.660830159,FALSE,,,,,,,,
ENSMUSP00000125722,ENSMUSG00000021816,Ppp3cb,14,20.499364,20.522968,20.546573,5,31.098554,UNC8897625,6.660465585,FALSE,,,,,,,,
ENSMUSP00000123706,ENSMUSG00000033060,Lmo7,14,101.729957,101.832334,101.93471,2,73.674736,UNC3330294,6.65542943,FALSE,,,,,,,,
ENSMUSP00000123706,ENSMUSG00000033060,Lmo7,14,101.729957,101.832334,101.93471,11,116.255351,UNC20471277,6.648053635,FALSE,,,,,,,,
ENSMUSP00000125697,ENSMUSG00000043004,Gng2,14,19.872559,19.925093,19.977627,10,94.815894,UNC18475428,6.640738981,FALSE,,,,,,,,
ENSMUSP00000022507,ENSMUSG00000021938,Pspc1,14,56.722441,56.750378,56.778316,16,9.720094,UNC26319726,6.621949363,FALSE,,,,,,,,
ENSMUSP00000069209,ENSMUSG00000022040,Ephx2,14,66.084377,66.104438,66.1245,13,76.244983,backupUNC130235930,6.620449371,FALSE,,,,,,,,
ENSMUSP00000068550,ENSMUSG00000058690,Ccser2,14,36.874936,36.921856,36.968777,4,40.495601,UNC7111265,6.617804019,FALSE,,,,,,,,
ENSMUSP00000048765,ENSMUSG00000037780,Mbl1,14,41.151456,41.155208,41.158959,18,82.712071,UNC29726493,6.600030784,FALSE,,,,,,,,
ENSMUSP00000022343,ENSMUSG00000021809,Nudt13,14,20.29469,20.306132,20.317575,18,65.311584,UNC29457764,6.599919725,FALSE,,,,,,,,
ENSMUSP00000022317,ENSMUSG00000021792,Fam213a,14,40.99374,41.003764,41.013788,15,10.700795,JAX00058906,6.590374713,FALSE,,,,,,,,
ENSMUSP00000022462,ENSMUSG00000021906,Oxnad1,14,32.085374,32.094288,32.103202,11,49.914812,UNC19593162,6.578126302,FALSE,,,,,,,,
ENSMUSP00000022682,ENSMUSG00000022091,Sorbs3,14,70.180468,70.194052,70.207637,14,30.164843,UNC23779373,6.575938471,FALSE,,,,,,,,
ENSMUSP00000106957,ENSMUSG00000022223,Sdr39u1,14,55.897286,55.898759,55.900232,8,78.688724,UNC15062838,6.574870691,FALSE,,,,,,,,
ENSMUSP00000022310,ENSMUSG00000021785,Ngly1,14,16.24928,16.280603,16.311926,12,105.637544,JAX00344566,6.561927826,FALSE,,,,,,,,
ENSMUSP00000022343,ENSMUSG00000021809,Nudt13,14,20.29469,20.306132,20.317575,7,84.229007,JAX00153665,6.56182865,FALSE,,,,,,,,
ENSMUSP00000125434,ENSMUSG00000061244,Exoc5,14,49.012146,49.0394,49.066653,12,4.645759,UNC20554847,6.561066585,FALSE,,,,,,,,
ENSMUSP00000046199,ENSMUSG00000042286,Stab1,14,31.139013,31.153827,31.168641,15,10.950585,JAX00393316,6.55064194,FALSE,,,,,,,,
ENSMUSP00000124258,ENSMUSG00000054509,Parp4,14,56.575619,56.617706,56.659794,10,43.849286,UNC17853364,6.547136488,FALSE,,,,,,,,
ENSMUSP00000093741,ENSMUSG00000071540,3425401B19Rik,14,32.659119,32.672196,32.685272,3,37.11971,JAX00519899,6.526374392,FALSE,,,,,,,,
ENSMUSP00000022322,ENSMUSG00000021794,Glud1,14,34.310727,34.327936,34.345144,4,155.946056,UNC8534555,6.517792797,FALSE,,,,,,,,
ENSMUSP00000022781,ENSMUSG00000022174,Dad1,14,54.235479,54.244792,54.254104,1,115.938445,UNC1483056,6.51540658,FALSE,,,,,,,,
ENSMUSP00000098041,ENSMUSG00000060012,Kif13b,14,64.652531,64.729414,64.806296,11,26.684678,UNC19289752,6.513514783,FALSE,,,,,,,,
ENSMUSP00000022834,ENSMUSG00000022225,Cma1,14,55.941453,55.943057,55.944661,16,72.785274,UNC27101301,6.499931751,FALSE,,,,,,,,
ENSMUSP00000039537,ENSMUSG00000033405,Nudt15,14,73.519864,73.534053,73.548242,3,145.767747,JAX00114333,6.483165798,FALSE,,,,,,,,
ENSMUSP00000079163,ENSMUSG00000012405,Rpl15,14,18.267823,18.269607,18.271391,17,16.072852,UNC27609586,6.481991675,FALSE,,,,,,,,
ENSMUSP00000022322,ENSMUSG00000021794,Glud1,14,34.310727,34.327936,34.345144,16,15.184804,UNC26384291,6.475443003,FALSE,,,,,,,,
ENSMUSP00000107237,ENSMUSG00000060373,Hnrnpc,14,52.07338,52.088704,52.104028,3,141.655198,UNC6404957,6.474315954,FALSE,,,,,,,,
ENSMUSP00000022507,ENSMUSG00000021938,Pspc1,14,56.722441,56.750378,56.778316,4,154.996667,UNC8521188,6.465118012,FALSE,,,,,,,,
ENSMUSP00000059666,ENSMUSG00000043702,Pde12,14,26.659958,26.66492,26.669883,16,76.169331,UNC27151597,6.459812942,FALSE,,,,,,,,
ENSMUSP00000042186,ENSMUSG00000032849,Abcc4,14,118.482692,118.594456,118.706219,15,94.527739,UNC26147735,6.440040069,FALSE,,,,,,,,
ENSMUSP00000124258,ENSMUSG00000054509,Parp4,14,56.575619,56.617706,56.659794,12,66.181315,UNC21297210,6.42615308,FALSE,,,,,,,,
ENSMUSP00000129504,ENSMUSG00000022100,Xpo7,14,70.654246,70.710437,70.766628,11,101.500016,UNC20255689,6.421538228,FALSE,,,,,,,,
ENSMUSP00000038716,ENSMUSG00000063895,Nupl1,14,60.219204,60.235356,60.251507,11,82.19197,UNC20006267,6.410038975,FALSE,,,,,,,,
ENSMUSP00000106519,ENSMUSG00000060126,Tpt1,14,75.845093,75.846809,75.848525,16,9.877455,JAX00413628,6.377912598,FALSE,,,,,,,,
ENSMUSP00000125155,ENSMUSG00000006289,Osgep,14,50.906478,50.915686,50.924893,12,44.868479,UNC21017493,6.376965347,FALSE,,,,,,,,
ENSMUSP00000048765,ENSMUSG00000037780,Mbl1,14,41.151456,41.155208,41.158959,15,77.770986,JAX00406409,6.373448975,FALSE,,,,,,,,
