lodcolumn,gene_symbol,gene_chr,gene_start,gene_middle,gene_end,qtl_chr,qtl_pos,qtl_mkr,qtl_lod,cis,,,,,,,,
ENSMUSG00000079246,Slc35f4,14,49.303306,49.308758,49.314209,3,37.134808,JAX00519906,6.536440364,FALSE,,,,,,,,
ENSMUSG00000037833,Sh2d4b,14,40.813789,40.853528,40.893266,17,56.498493,UNC28071405,6.536321268,FALSE,,,,,,,,
ENSMUSG00000053205,Styx,14,45.351473,45.362529,45.373585,5,142.58156,UNC10335408,6.536251096,FALSE,,,,,,,,
ENSMUSG00000099167,RP24-312G4.2,14,104.462336,104.462908,104.463481,17,68.486959,UNC28247729,6.536008546,FALSE,,,,,,,,
ENSMUSG00000022041,Chrna2,14,66.14096,66.146954,66.152948,19,38.434566,UNC30289754,6.535628659,FALSE,,,,,,,,
ENSMUSG00000022129,Dct,14,118.012792,118.032519,118.052246,18,36.737294,UNC29051067,6.53542069,FALSE,,,,,,,,
ENSMUSG00000097358,Gm26773,14,118.107831,118.112466,118.1171,9,121.300577,UNC17277564,6.535410945,FALSE,,,,,,,,
ENSMUSG00000021880,Rnase6,14,51.129068,51.130095,51.131122,9,112.974964,UNC17152476,6.535376899,FALSE,,,,,,,,
ENSMUSG00000034248,Slc25a37,14,69.241848,69.26348,69.285112,13,111.419848,UNC23375229,6.535316586,FALSE,,,,,,,,
ENSMUSG00000093979,Gm2237,14,19.563801,19.574468,19.585135,1,177.597012,JAX00277579,6.535156,FALSE,,,,,,,,
ENSMUSG00000036291,Ap5m1,14,49.066495,49.077109,49.087723,4,8.875451,UNC6700714,6.535041742,FALSE,,,,,,,,
ENSMUSG00000071591,Gm10339,14,7.374667,7.393521,7.412375,11,66.648101,UNC19827586,6.535013075,FALSE,,,,,,,,
ENSMUSG00000021876,Rnase4,14,51.091077,51.098614,51.106151,18,81.920226,UNC29714854,6.534918464,FALSE,,,,,,,,
ENSMUSG00000093887,Gm3033,14,3.846245,3.851165,3.856085,9,27.74671,UNC16048108,6.534633391,FALSE,,,,,,,,
ENSMUSG00000057913,Gm10032,14,66.784529,66.789144,66.793758,9,98.944763,UNC16965070,6.534491004,FALSE,,,,,,,,
ENSMUSG00000097303,3110083C13Rik,14,57.999323,58.001509,58.003695,X,9.15817,JAX00176908,6.534228792,FALSE,,,,,,,,
ENSMUSG00000053754,Chd8,14,52.198151,52.217971,52.237791,19,58.918272,UNC30583474,6.534054303,FALSE,,,,,,,,
ENSMUSG00000045201,Lrrc3b,14,15.357519,15.398253,15.438987,4,19.916174,UNC6845655,6.533836702,FALSE,,,,,,,,
ENSMUSG00000016831,Tox4,14,52.279146,52.287768,52.296391,17,90.121065,JAX00449954,6.533791804,FALSE,,,,,,,,
ENSMUSG00000007817,Zmiz1,14,25.459185,25.562964,25.666743,5,32.440738,UNC8912606,6.533766839,FALSE,,,,,,,,
ENSMUSG00000022159,Rab2b,14,52.261759,52.270652,52.279545,11,88.017048,UNC20070077,6.533743586,FALSE,,,,,,,,
ENSMUSG00000079246,Slc35f4,14,49.303306,49.308758,49.314209,X,20.709049,UNC30719002,6.533736636,FALSE,,,,,,,,
ENSMUSG00000096446,Gm8104,14,43.100601,43.107896,43.11519,X,155.698183,UNC31487803,6.53370231,FALSE,,,,,,,,
ENSMUSG00000021798,Ldb3,14,34.526699,34.55769,34.588681,6,47.916159,UNC060372237,6.533671889,FALSE,,,,,,,,
ENSMUSG00000021798,Ldb3,14,34.526699,34.55769,34.588681,6,47.916159,UNC060372237,6.533671889,FALSE,,,,,,,,
ENSMUSG00000042567,Nek10,14,14.820765,14.913754,15.006743,2,71.897257,UNC3309654,6.533375876,FALSE,,,,,,,,
ENSMUSG00000079360,Gm3839,14,11.280932,11.281432,11.281933,18,57.065564,JAX00460141,6.533241857,FALSE,,,,,,,,
ENSMUSG00000021982,Cdadc1,14,59.560896,59.579366,59.597836,16,74.490856,backupUNC160229809,6.533196947,FALSE,,,,,,,,
ENSMUSG00000007589,Tinf2,14,55.679083,55.68045,55.681817,8,80.723697,UNC15087355,6.533079987,FALSE,,,,,,,,
ENSMUSG00000090487,Gm2888,14,3.030002,3.034382,3.038762,8,104.075335,UNC15419501,6.533014221,FALSE,,,,,,,,
ENSMUSG00000021772,Nkiras1,14,18.271136,18.277539,18.283942,18,25.772691,UNC28914060,6.53294568,FALSE,,,,,,,,
ENSMUSG00000022175,Lrp10,14,54.464164,54.46783,54.471497,4,8.787991,JAX00544562,6.532797359,FALSE,,,,,,,,
ENSMUSG00000044551,9930012K11Rik,14,70.154405,70.156954,70.159502,18,25.629412,UNC28912263,6.532747817,FALSE,,,,,,,,
ENSMUSG00000091472,Gm3739,14,7.293648,7.304348,7.315049,15,22.03042,UNC25175531,6.532389564,FALSE,,,,,,,,
ENSMUSG00000035095,Fam167a,14,63.436394,63.450946,63.465498,2,3.613854,UNC2471438,6.531919583,FALSE,,,,,,,,
ENSMUSG00000010406,Mrpl52,14,54.426909,54.42833,54.42975,18,62.129607,UNC29408132,6.531884282,FALSE,,,,,,,,
ENSMUSG00000090389,Gm7236,14,43.121772,43.121936,43.122101,7,89.559289,UNC13332062,6.531871278,FALSE,,,,,,,,
ENSMUSG00000015968,Cacna1d,14,30.039949,30.265552,30.491156,8,14.550319,UNC14205970,6.531812825,FALSE,,,,,,,,
ENSMUSG00000002326,Gmpr2,14,55.672235,55.675492,55.67875,12,105.052391,UNC120435288,6.531463027,FALSE,,,,,,,,
ENSMUSG00000094628,Gm3252,14,4.726775,4.737134,4.747493,X,144.341512,UNC31420600,6.531135198,FALSE,,,,,,,,
ENSMUSG00000079246,Slc35f4,14,49.303306,49.308758,49.314209,9,123.118083,UNC17300436,6.530969092,FALSE,,,,,,,,
ENSMUSG00000021807,2700060E02Rik,14,19.811402,19.817612,19.823823,12,47.629939,UNC120831445,6.530791588,FALSE,,,,,,,,
ENSMUSG00000091613,Gm17046,14,5.877076,5.8775,5.877925,17,45.130498,JAX00439608,6.530467316,FALSE,,,,,,,,
ENSMUSG00000022066,Gm21685,14,69.555424,69.570472,69.58552,5,13.262557,UNC8658303,6.530433911,FALSE,,,,,,,,
ENSMUSG00000087639,Gm15512,14,33.365951,33.368047,33.370143,2,50.804001,UNC3035029,6.530309412,FALSE,,,,,,,,
ENSMUSG00000021815,Mss51,14,20.482864,20.489882,20.496901,X,57.867627,B6_rs6368704,6.530295176,FALSE,,,,,,,,
ENSMUSG00000021987,Mtmr6,14,60.265205,60.283788,60.30237,13,75.104841,JAX00363501,6.530215658,FALSE,,,,,,,,
ENSMUSG00000072680,Tmem254c,14,26.063919,26.065637,26.067355,4,119.227611,UNC8080856,6.530182443,FALSE,,,,,,,,
ENSMUSG00000022175,Lrp10,14,54.464164,54.46783,54.471497,8,118.343577,UNC15602782,6.530173483,FALSE,,,,,,,,
ENSMUSG00000035296,Sgcg,14,61.221059,61.239774,61.25849,7,30.518042,UNC12573637,6.530029069,FALSE,,,,,,,,
ENSMUSG00000049960,Mrps16,14,20.391231,20.392393,20.393555,10,125.978651,UNC18937905,6.529490505,FALSE,,,,,,,,
ENSMUSG00000036422,Pcdh8,14,79.766772,79.769042,79.771312,3,119.420452,JAX00112366,6.529273283,FALSE,,,,,,,,
ENSMUSG00000033111,3830406C13Rik,14,12.284209,12.29372,12.303231,15,19.238129,UNC25145994,6.529272504,FALSE,,,,,,,,
ENSMUSG00000090827,Gm8297,14,4.983935,4.988172,4.992409,19,22.660458,UNC190158824,6.529071255,FALSE,,,,,,,,
ENSMUSG00000041408,Wapal,14,34.673928,34.710956,34.747983,4,139.682767,UNC8344618,6.528780472,FALSE,,,,,,,,
ENSMUSG00000021974,Fgf9,14,58.070547,58.091442,58.112337,2,163.110192,UNC4383716,6.528411676,FALSE,,,,,,,,
ENSMUSG00000036282,Naa30,14,49.172226,49.181628,49.191031,16,8.148393,JAX00413274,6.528362419,FALSE,,,,,,,,
ENSMUSG00000023110,Prmt5,14,54.507187,54.512356,54.517525,5,124.2114,UNC10077306,6.528058148,FALSE,,,,,,,,
ENSMUSG00000058581,Gm5801,14,56.010536,56.010944,56.011351,18,75.532254,UNC29619871,6.527821323,FALSE,,,,,,,,
ENSMUSG00000063410,Stk24,14,121.286343,121.332838,121.379334,18,12.434365,UNC28745933,6.527591413,FALSE,,,,,,,,
ENSMUSG00000021748,Pdhb,14,8.165991,8.169492,8.172992,10,108.909353,UNC18683233,6.527450067,FALSE,,,,,,,,
ENSMUSG00000075245,Gm6043,14,29.217639,29.217884,29.21813,4,156.226556,UNC8539215,6.527126701,FALSE,,,,,,,,
ENSMUSG00000021987,Mtmr6,14,60.265205,60.283788,60.30237,19,26.57163,UNC30130382,6.527037737,FALSE,,,,,,,,
ENSMUSG00000032849,Abcc4,14,118.482692,118.594456,118.706219,6,96.939244,JAX00618804,6.526337566,FALSE,,,,,,,,
ENSMUSG00000097633,Gm16617,14,51.986389,51.987609,51.988829,18,14.359853,UNC28769176,6.526303505,FALSE,,,,,,,,
ENSMUSG00000041078,Grid1,14,34.819825,35.201602,35.583379,18,11.112319,UNC28722274,6.526267538,FALSE,,,,,,,,
ENSMUSG00000021820,Camk2g,14,20.734875,20.764482,20.794088,19,36.432558,UNC30261542,6.52607859,FALSE,,,,,,,,
ENSMUSG00000063277,Gm10128,14,7.640895,7.642434,7.643972,10,79.746957,JAX00196103,6.525571915,FALSE,,,,,,,,
ENSMUSG00000033470,Cysltr2,14,73.029128,73.039121,73.049114,8,116.088892,UNC15566712,6.525393542,FALSE,,,,,,,,
ENSMUSG00000035161,Ints6,14,62.67633,62.718721,62.761112,13,89.301325,UNC23054724,6.525329699,FALSE,,,,,,,,
ENSMUSG00000014813,Stc1,14,69.029289,69.035345,69.041401,7,54.742455,UNC12881618,6.525231408,FALSE,,,,,,,,
ENSMUSG00000068245,Phf11d,14,59.347407,59.356438,59.36547,11,54.620692,UNC19655409,6.525178582,FALSE,,,,,,,,
ENSMUSG00000040040,Ift88,14,57.424062,57.470999,57.517936,11,35.231688,UNC19399876,6.525178167,FALSE,,,,,,,,
ENSMUSG00000096685,Gm3642,14,6.832231,6.836271,6.840311,2,179.095395,UNC4577123,6.524658435,FALSE,,,,,,,,
ENSMUSG00000022160,Mettl3,14,52.294668,52.299898,52.305128,16,26.048723,UNC26512147,6.524432768,FALSE,,,,,,,,
ENSMUSG00000040752,Myh6,14,54.941921,54.954424,54.966927,9,31.874976,UNC16104318,6.524281941,FALSE,,,,,,,,
ENSMUSG00000040752,Myh6,14,54.941921,54.954424,54.966927,9,31.874976,UNC16104318,6.524281941,FALSE,,,,,,,,
ENSMUSG00000096001,2610528A11Rik,14,37.10214,37.10612,37.110101,7,77.108179,UNC13175673,6.524210647,FALSE,,,,,,,,
ENSMUSG00000076928,Trac,14,54.220521,54.221809,54.223097,11,17.807386,UNC19178767,6.524043679,FALSE,,,,,,,,
ENSMUSG00000033589,Reep4,14,70.545251,70.547092,70.548933,17,10.351796,JAX00073488,6.523927173,FALSE,,,,,,,,
ENSMUSG00000040840,4930579G18Rik,14,54.650511,54.652559,54.654607,7,70.137205,UNC13076919,6.52391319,FALSE,,,,,,,,
ENSMUSG00000053093,Myh7,14,54.970688,54.982661,54.994634,1,165.564964,JAX00274538,6.523857357,FALSE,,,,,,,,
ENSMUSG00000068697,Myoz1,14,20.649102,20.652821,20.65654,8,106.907066,UNC15448290,6.523005238,FALSE,,,,,,,,
ENSMUSG00000021811,Dnajc9,14,20.384638,20.386774,20.38891,15,68.299592,UNC25803375,6.52283799,FALSE,,,,,,,,
ENSMUSG00000078127,Fam170b,14,32.833962,32.835376,32.836789,17,45.91893,UNC27925291,6.522767882,FALSE,,,,,,,,
ENSMUSG00000095280,Gm21738,14,19.415857,19.417394,19.41893,3,130.996637,UNC6250492,6.522519738,FALSE,,,,,,,,
ENSMUSG00000047911,Npm2,14,70.647302,70.650193,70.653084,19,55.391866,UNC30534660,6.522508628,FALSE,,,,,,,,
ENSMUSG00000022204,Ngdn,14,55.015454,55.019794,55.024135,X,75.431402,JAX00713948,6.522505079,FALSE,,,,,,,,
ENSMUSG00000035095,Fam167a,14,63.436394,63.450946,63.465498,12,102.666525,UNC21771945,6.522398599,FALSE,,,,,,,,
ENSMUSG00000091756,Gm3095,14,3.963547,3.966877,3.970207,10,93.994302,UNC18463178,6.522356275,FALSE,,,,,,,,
ENSMUSG00000021983,Atp8a2,14,59.647531,59.922355,60.197179,5,90.837711,UNC9674024,6.522030008,FALSE,,,,,,,,
ENSMUSG00000072601,Ear1,14,43.818765,43.847141,43.875517,11,17.954242,UNC19181240,6.521804311,FALSE,,,,,,,,
ENSMUSG00000097431,Gm26782,14,50.870364,50.874684,50.879003,11,57.370197,JAX00312085,6.521737901,FALSE,,,,,,,,
ENSMUSG00000063410,Stk24,14,121.286343,121.332838,121.379334,6,77.85946,UNC11426874,6.521628154,FALSE,,,,,,,,
ENSMUSG00000098088,Gm26916,14,61.629484,61.629949,61.630414,10,15.865924,JAX00015258,6.521538713,FALSE,,,,,,,,
ENSMUSG00000095360,Gm3594,14,6.435796,6.440204,6.444611,5,13.389135,JAX00127175,6.521420385,FALSE,,,,,,,,
ENSMUSG00000022216,Psme1,14,55.578123,55.579826,55.581529,16,40.68905,UNC26692599,6.521331539,FALSE,,,,,,,,
ENSMUSG00000033186,Mzt1,14,99.034544,99.04034,99.046136,17,71.234785,UNC28292443,6.521162745,FALSE,,,,,,,,
ENSMUSG00000014453,Blk,14,63.372837,63.395012,63.417187,13,91.373454,UNC23081035,6.521074847,FALSE,,,,,,,,
ENSMUSG00000090872,Gm3239,14,4.664192,4.667521,4.67085,5,101.756507,UNC9795417,6.520987904,FALSE,,,,,,,,
ENSMUSG00000042354,Gnl3,14,31.012434,31.015762,31.019089,13,30.357033,UNC22351311,6.520892912,FALSE,,,,,,,,
ENSMUSG00000084925,1810062O18Rik,14,20.546079,20.558383,20.570687,8,40.797431,UNC14577503,6.520613184,FALSE,,,,,,,,
ENSMUSG00000072115,Ang,14,51.091077,51.096542,51.102007,X,145.357552,UNC31429562,6.520353368,FALSE,,,,,,,,
ENSMUSG00000089686,Gm3833,14,9.886026,9.886328,9.886629,X,7.084946,JAX00708711,6.520276046,FALSE,,,,,,,,
ENSMUSG00000022175,Lrp10,14,54.464164,54.46783,54.471497,18,55.77763,JAX00459868,6.519454468,FALSE,,,,,,,,
ENSMUSG00000021917,Spcs1,14,30.999826,31.000749,31.001672,8,122.470745,UNC15662324,6.519138288,FALSE,,,,,,,,
ENSMUSG00000022111,Uchl3,14,101.653967,101.675046,101.696124,17,80.885117,UNC170206132,6.519086862,FALSE,,,,,,,,
ENSMUSG00000000197,Nalcn,14,123.276641,123.451892,123.627144,9,114.390499,UNC17170714,6.519020572,FALSE,,,,,,,,
ENSMUSG00000061068,Mcpt4,14,56.059744,56.061027,56.06231,17,47.701838,UNC27949301,6.518879763,FALSE,,,,,,,,
ENSMUSG00000060579,Fhit,14,9.550092,10.356064,11.162035,11,32.471893,JAX00307260,6.518795369,FALSE,,,,,,,,
ENSMUSG00000021936,Mapk8,14,33.377898,33.412528,33.447158,2,11.421753,UNC2576730,6.518610213,FALSE,,,,,,,,
ENSMUSG00000040840,4930579G18Rik,14,54.650511,54.652559,54.654607,17,86.872594,UNC28532692,6.518605759,FALSE,,,,,,,,
ENSMUSG00000041408,Wapal,14,34.673928,34.710956,34.747983,X,72.413849,UNC30955632,6.518376104,FALSE,,,,,,,,
ENSMUSG00000021874,4933413J09Rik,14,26.356574,26.378515,26.400456,12,88.541688,UNC120199018,6.517717747,FALSE,,,,,,,,
ENSMUSG00000005148,Klf5,14,99.298691,99.306048,99.313405,7,37.431938,B6_rs31221380,6.517321891,FALSE,,,,,,,,
ENSMUSG00000097547,B230110C06Rik,14,15.437623,15.445023,15.452423,13,32.726575,UNC22375375,6.517169718,FALSE,,,,,,,,
ENSMUSG00000022043,Trim35,14,66.297031,66.304228,66.311424,13,71.455831,UNC22826204,6.516612537,FALSE,,,,,,,,
ENSMUSG00000021910,Nisch,14,31.17093,31.193938,31.216946,12,111.46277,UNC21894866,6.516387082,FALSE,,,,,,,,
ENSMUSG00000091477,Gm5799,14,43.543576,43.547394,43.551213,5,40.289342,UNC9016316,6.516360488,FALSE,,,,,,,,
ENSMUSG00000014547,Wdfy2,14,62.83769,62.897288,62.956886,15,93.902134,UNC26138970,6.51617559,FALSE,,,,,,,,
ENSMUSG00000096001,2610528A11Rik,14,37.10214,37.10612,37.110101,6,31.679458,UNC10825745,6.516114444,FALSE,,,,,,,,
ENSMUSG00000098270,RP24-67I21.5,14,69.348897,69.350578,69.352259,12,106.233711,UNC21821487,6.515993015,FALSE,,,,,,,,
ENSMUSG00000099027,RP24-175I14.7,14,69.567147,69.568828,69.570509,12,106.233711,UNC21821487,6.515993015,FALSE,,,,,,,,
ENSMUSG00000082662,Gm15516,14,45.713132,45.713228,45.713324,4,131.465285,UNC8235229,6.515828052,FALSE,,,,,,,,
ENSMUSG00000040040,Ift88,14,57.424062,57.470999,57.517936,17,30.794429,UNC27761380,6.515126449,FALSE,,,,,,,,
ENSMUSG00000053588,A730061H03Rik,14,55.559942,55.560174,55.560406,15,68.448939,JAX00404378,6.514707359,FALSE,,,,,,,,
ENSMUSG00000022160,Mettl3,14,52.294668,52.299898,52.305128,9,118.897216,backupJAX00707425,6.514617591,FALSE,,,,,,,,
ENSMUSG00000095681,Gm8281,14,5.07104,5.082179,5.093318,9,123.852993,JAX00708471,6.514415727,FALSE,,,,,,,,
ENSMUSG00000032849,Abcc4,14,118.482692,118.594456,118.706219,13,37.10466,UNC22428062,6.51381029,FALSE,,,,,,,,
ENSMUSG00000079383,Gm3298,14,5.015891,5.017505,5.019119,11,82.187018,JAX00316517,6.513806375,FALSE,,,,,,,,
ENSMUSG00000021752,Kctd6,14,8.214148,8.218858,8.223567,4,127.938375,JAX00565684,6.513352244,FALSE,,,,,,,,
ENSMUSG00000040770,Il25,14,54.932695,54.934266,54.935837,7,127.037939,UNC13808351,6.513171943,FALSE,,,,,,,,
ENSMUSG00000021947,Cryl1,14,57.275034,57.336758,57.398483,1,70.699363,backupJAX00254338,6.51301269,FALSE,,,,,,,,
ENSMUSG00000052584,Serp2,14,76.532814,76.54475,76.556687,4,155.90013,UNC8534068,6.512939696,FALSE,,,,,,,,
ENSMUSG00000079246,Slc35f4,14,49.303306,49.308758,49.314209,15,51.41264,JAX00400749,6.512927521,FALSE,,,,,,,,
ENSMUSG00000015966,Il17rb,14,29.996141,30.002518,30.008896,7,71.625936,JAX00152720,6.512888801,FALSE,,,,,,,,
ENSMUSG00000043157,Arl11,14,61.309753,61.310844,61.311936,12,113.149864,UNC21918889,6.512838894,FALSE,,,,,,,,
ENSMUSG00000040640,Erc2,14,27.622442,28.05049,28.478537,X,10.816163,UNC30644302,6.51247444,FALSE,,,,,,,,
ENSMUSG00000096218,Gm2916,14,3.884172,3.902906,3.92164,13,98.738924,UNC23191761,6.512371046,FALSE,,,,,,,,
ENSMUSG00000006522,Itih3,14,30.908573,30.916166,30.92376,7,127.103974,UNC13809062,6.51224303,FALSE,,,,,,,,
ENSMUSG00000014547,Wdfy2,14,62.83769,62.897288,62.956886,3,122.259139,UNC6112749,6.512163715,FALSE,,,,,,,,
ENSMUSG00000063060,Sox7,14,63.943674,63.947203,63.950732,9,116.831213,UNC17211072,6.51168762,FALSE,,,,,,,,
ENSMUSG00000040701,Ap1g2,14,55.098578,55.102586,55.106593,16,36.602499,UNC26651781,6.511297485,FALSE,,,,,,,,
ENSMUSG00000022091,Sorbs3,14,70.180468,70.194052,70.207637,7,96.894489,UNC13435555,6.511025455,FALSE,,,,,,,,
ENSMUSG00000097358,Gm26773,14,118.107831,118.112466,118.1171,4,6.093981,UNC6664886,6.510887393,FALSE,,,,,,,,
ENSMUSG00000033885,Pxk,14,8.098213,8.131662,8.165111,12,5.731656,UNC20566467,6.51084811,FALSE,,,,,,,,
ENSMUSG00000021936,Mapk8,14,33.377898,33.412528,33.447158,1,172.955306,JAX00276472,6.510240311,FALSE,,,,,,,,
ENSMUSG00000040759,Cmtm5,14,54.93647,54.937863,54.939256,3,63.039987,JAX00524801,6.510184752,FALSE,,,,,,,,
ENSMUSG00000040721,Zfhx2,14,55.060262,55.076293,55.092324,9,49.028761,UNC16329954,6.510152444,FALSE,,,,,,,,
ENSMUSG00000022014,Epsti1,14,77.904239,77.953448,78.002656,5,24.311462,backupUNC050063271,6.510146575,FALSE,,,,,,,,
ENSMUSG00000091477,Gm5799,14,43.543576,43.547394,43.551213,8,79.00638,UNC15066837,6.509857374,FALSE,,,,,,,,
ENSMUSG00000091754,Gm3636,14,6.735685,6.80542,6.875155,10,118.008231,UNC18813119,6.509845746,FALSE,,,,,,,,
ENSMUSG00000095912,Gm3317,14,5.164535,5.166884,5.169233,7,125.209535,UNC13791146,6.509635098,FALSE,,,,,,,,
ENSMUSG00000021831,Ero1l,14,45.283092,45.300832,45.318572,X,134.214699,UNC31339978,6.509384738,FALSE,,,,,,,,
ENSMUSG00000079101,Gm2904,14,3.051649,3.052074,3.052499,12,28.857337,UNC20796265,6.509369643,FALSE,,,,,,,,
ENSMUSG00000035960,Apex1,14,50.924968,50.926054,50.927139,6,92.693949,JAX00143986,6.50916179,FALSE,,,,,,,,
ENSMUSG00000058571,Gpc6,14,116.925297,117.452413,117.979529,10,120.189657,JAX00300388,6.509109609,FALSE,,,,,,,,
ENSMUSG00000063458,1700112E06Rik,14,22.019712,22.537898,23.056085,8,36.53907,UNC14513007,6.508972402,FALSE,,,,,,,,
ENSMUSG00000033166,Dis3,14,99.076634,99.088202,99.09977,12,34.634092,JAX00330194,6.508659602,FALSE,,,,,,,,
ENSMUSG00000090627,Gm8356,14,6.528612,6.532951,6.53729,6,82.231032,UNC11486400,6.508549862,FALSE,,,,,,,,
ENSMUSG00000034327,Kctd9,14,67.715937,67.729124,67.74231,2,3.420272,JAX00090654,6.508531152,FALSE,,,,,,,,
ENSMUSG00000022009,Nufip1,14,76.110891,76.124135,76.137379,14,46.871965,UNC23955065,6.508466036,FALSE,,,,,,,,
ENSMUSG00000021904,Sema3g,14,31.21786,31.224105,31.23035,10,68.044084,UNC18152663,6.508264778,FALSE,,,,,,,,
ENSMUSG00000054733,Msra,14,64.122623,64.289263,64.455903,19,53.607298,UNC30508887,6.508239744,FALSE,,,,,,,,
ENSMUSG00000032925,Itgbl1,14,123.659971,123.817794,123.975618,9,36.858122,UNC16167018,6.507999521,FALSE,,,,,,,,
ENSMUSG00000022194,Pabpn1,14,54.8925,54.895334,54.898169,3,157.268993,UNC6616678,6.5077631,FALSE,,,,,,,,
ENSMUSG00000021965,Ska3,14,57.806561,57.816362,57.826163,2,169.536145,backupUNC020284106,6.507496983,FALSE,,,,,,,,
ENSMUSG00000079389,Gm3149,14,4.317283,4.321502,4.325721,18,33.90854,UNC29021413,6.507219354,FALSE,,,,,,,,
ENSMUSG00000033405,Nudt15,14,73.519864,73.534053,73.548242,15,28.456691,UNC25262055,6.507080548,FALSE,,,,,,,,
ENSMUSG00000072492,Gm10364,14,55.038462,55.04072,55.042979,4,78.420133,UNC7561490,6.506980926,FALSE,,,,,,,,
ENSMUSG00000090472,Gm3047,14,4.555405,4.559076,4.562747,5,5.296647,UNC8564033,6.506741164,FALSE,,,,,,,,
ENSMUSG00000021910,Nisch,14,31.17093,31.193938,31.216946,4,24.672751,UNC6905706,6.506304623,FALSE,,,,,,,,
ENSMUSG00000007591,Tssk4,14,55.650182,55.65136,55.652539,10,24.177144,UNC17590025,6.506284411,FALSE,,,,,,,,
ENSMUSG00000039543,Ttc18,14,20.39419,20.423208,20.452226,11,89.498456,UNC20090864,6.506265506,FALSE,,,,,,,,
ENSMUSG00000025551,Fgf14,14,123.977907,124.327517,124.677127,11,64.228638,UNC19790526,6.506193265,FALSE,,,,,,,,
ENSMUSG00000055421,Pcdh9,14,93.015512,93.452122,93.888732,X,142.563338,UNC200043090,6.505774598,FALSE,,,,,,,,
ENSMUSG00000022015,Tnfsf11,14,78.277445,78.292744,78.308043,11,47.299229,UNC110464797,6.505743581,FALSE,,,,,,,,
ENSMUSG00000035960,Apex1,14,50.924968,50.926054,50.927139,18,83.020677,UNC29731479,6.505716479,FALSE,,,,,,,,
ENSMUSG00000022177,Haus4,14,54.541785,54.548073,54.554361,10,19.357531,UNC17531012,6.50542107,FALSE,,,,,,,,
ENSMUSG00000007589,Tinf2,14,55.679083,55.68045,55.681817,9,116.360379,UNC17203935,6.505344127,FALSE,,,,,,,,
ENSMUSG00000022032,Scara5,14,65.666403,65.715614,65.764826,11,89.617587,UNC20092753,6.504988615,FALSE,,,,,,,,
ENSMUSG00000040040,Ift88,14,57.424062,57.470999,57.517936,3,117.470251,UNC6048035,6.504956032,FALSE,,,,,,,,
ENSMUSG00000084276,Gm8317,14,45.858076,45.858311,45.858546,12,80.618525,UNC21480034,6.504670406,FALSE,,,,,,,,
ENSMUSG00000022098,Bmp1,14,70.474557,70.497408,70.52026,10,60.605103,JAX00290532,6.504601846,FALSE,,,,,,,,
ENSMUSG00000045691,Thtpa,14,55.094835,55.09691,55.098986,16,77.023358,JAX00071378,6.504332845,FALSE,,,,,,,,
ENSMUSG00000000957,Mmp14,14,54.431604,54.436431,54.441258,6,31.275731,UNC10821142,6.50432982,FALSE,,,,,,,,
ENSMUSG00000090764,Gm3127,14,4.16503,4.169266,4.173503,2,73.33171,JAX00095863,6.504299113,FALSE,,,,,,,,
ENSMUSG00000058126,Tpm3-rs7,14,113.314608,113.31566,113.316713,8,128.354489,UNC15746217,6.504147392,FALSE,,,,,,,,
ENSMUSG00000091185,Gm3278,14,4.892416,4.897424,4.902431,3,138.667029,UNC6357699,6.503911722,FALSE,,,,,,,,
ENSMUSG00000078125,Gm10916,14,50.769248,50.769489,50.76973,7,104.23904,UNC13537149,6.503748636,FALSE,,,,,,,,
ENSMUSG00000072599,Ear-ps2,14,44.046985,44.047218,44.04745,11,26.684678,UNC19289752,6.503543516,FALSE,,,,,,,,
ENSMUSG00000039543,Ttc18,14,20.39419,20.423208,20.452226,19,55.552639,UNC30537007,6.503153249,FALSE,,,,,,,,
ENSMUSG00000096793,Gm3002,14,3.810074,3.888296,3.966518,13,74.294032,UNC22866852,6.502783673,FALSE,,,,,,,,
ENSMUSG00000091649,Phf11b,14,59.320964,59.33115,59.341335,12,39.995842,UNC20950442,6.502655981,FALSE,,,,,,,,
ENSMUSG00000021965,Ska3,14,57.806561,57.816362,57.826163,10,42.028272,JAX00017210,6.502632871,FALSE,,,,,,,,
ENSMUSG00000022132,Cldn10,14,118.787908,118.831698,118.875489,5,21.663272,UNC8772098,6.502272709,FALSE,,,,,,,,
ENSMUSG00000072594,Gm16439,14,44.596665,44.596946,44.597228,10,124.103853,UNC18908602,6.502265608,FALSE,,,,,,,,
ENSMUSG00000040840,4930579G18Rik,14,54.650511,54.652559,54.654607,10,22.730198,UNC17570763,6.502002327,FALSE,,,,,,,,
ENSMUSG00000022122,Ednrb,14,103.814625,103.829399,103.844173,1,25.302634,UNC306690,6.50180306,FALSE,,,,,,,,
ENSMUSG00000015971,Actr8,14,29.978337,29.985779,29.993221,2,139.547981,UNC4079972,6.501759177,FALSE,,,,,,,,
ENSMUSG00000072675,Duxbl2,14,26.118349,26.124056,26.129763,6,114.810999,UNC060181559,6.501605358,FALSE,,,,,,,,
ENSMUSG00000021824,Ap3m1,14,21.031442,21.041975,21.052508,17,68.08593,UNC28241354,6.501586307,FALSE,,,,,,,,
ENSMUSG00000058351,Smim4,14,31.088869,31.1089,31.12893,5,38.081733,UNC8985768,6.501106573,FALSE,,,,,,,,
